1796#99#653#99#SALARIO MATERNIDADE A RECEBER - INSS#99#1175.23#99#false#99#0226200000033
1800#99#661#99#SALARIO MATERNIDADE A RECEBER - INSS#99#5024.22#99#false#99#0131000000035
1800#99#661#99#SALARIO FAMILIA A RECEBER - INSS#99#177.74#99#false#99#0131000000035
1802#99#665#99#SALARIO FAMILIA A RECEBER - INSS#99#32.80#99#false#99#0131000000035
1806#99#673#99#SALARIO FAMILIA A RECEBER - INSS#99#196.80#99#false#99#0151000000040
1902#99#861#99#Imposto sobre Serviços de Qualquer Natureza - Principal#99#1.20#99#false#99#0110000000000
1957#99#390#99#Imposto sobre Serviços de Qualquer Natureza - Principal#99#7.04#99#false#99#0110000000000
2084#99#457#99#Taxas pela Prestação de Serviços - Principal#99#25.99#99#false#99#0110000000000
2104#99#147#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#97.50#99#false#99#0110000000000
2107#99#1067#99#I N S S#99#642.33#99#false#99#0110000000000
2107#99#1067#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#3918.85#99#false#99#0110000000000
2107#99#1067#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#244.57#99#false#99#0110000000000
2111#99#1066#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#445.99#99#false#99#0110000000000
2111#99#1066#99#I N S S#99#710.85#99#false#99#0110000000000
2111#99#1066#99#CONTRIBUIÇÃO SINDICAL#99#44.92#99#false#99#0110000000000
2111#99#1066#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#293.49#99#false#99#0110000000000
2111#99#1066#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#333.90#99#false#99#0110000000000
2111#99#1066#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#57.58#99#false#99#0110000000000
2112#99#1068#99#CONTRIBUIÇÃO SINDICAL#99#2027.83#99#false#99#0110000000000
2112#99#1068#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#1986.44#99#false#99#0110000000000
2112#99#1068#99#I N S S#99#8434.43#99#false#99#0110000000000
2112#99#1068#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#3566.95#99#false#99#0110000000000
2112#99#1068#99#BRASIL OURO CLUBE LTDA ME#99#68.42#99#false#99#0110000000000
2112#99#1068#99#PENSÃO ALIMENTICIA A RECEBER - FOLHA DE PAGAMENTO#99#449.10#99#false#99#0110000000000
2112#99#1068#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#625.62#99#false#99#0110000000000
2112#99#1068#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#4848.76#99#false#99#0110000000000
2112#99#1068#99#BANCO SANTANDER BRASIL S/A#99#4427.28#99#false#99#0110000000000
2112#99#1068#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#4715.40#99#false#99#0110000000000
2112#99#1068#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#580.89#99#false#99#0110000000000
2115#99#1071#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#20.00#99#false#99#0110000000000
2115#99#1071#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#293.49#99#false#99#0110000000000
2115#99#1071#99#CONTRIBUIÇÃO SINDICAL#99#47.67#99#false#99#0110000000000
2115#99#1071#99#BANCO SANTANDER BRASIL S/A#99#546.00#99#false#99#0110000000000
2115#99#1071#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#909.48#99#false#99#0110000000000
2115#99#1071#99#I N S S#99#1837.49#99#false#99#0110000000000
2117#99#1074#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#85.15#99#false#99#0110000000000
2117#99#1074#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#171.60#99#false#99#0110000000000
2117#99#1074#99#BANCO SANTANDER BRASIL S/A#99#970.16#99#false#99#0110000000000
2117#99#1074#99#U S P E S P#99#78.00#99#false#99#0110000000000
2117#99#1074#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#527.79#99#false#99#0110000000000
2117#99#1074#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#852.90#99#false#99#0110000000000
2117#99#1074#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#1861.65#99#false#99#0110000000000
2118#99#1075#99#BANCO SANTANDER BRASIL S/A#99#288.00#99#false#99#0110000000000
2118#99#1075#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#547.52#99#false#99#0110000000000
2118#99#1075#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#444.83#99#false#99#0110000000000
2118#99#1075#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#10.00#99#false#99#0110000000000
2119#99#1076#99#I N S S#99#4183.22#99#false#99#0110000000000
2119#99#1076#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#1658.66#99#false#99#0110000000000
2119#99#1076#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#179.90#99#false#99#0110000000000
2119#99#1076#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#1622.83#99#false#99#0110000000000
2119#99#1076#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#615.75#99#false#99#0110000000000
2119#99#1076#99#PENSÃO ALIMENTICIA A RECEBER - FOLHA DE PAGAMENTO#99#780.46#99#false#99#0110000000000
2119#99#1076#99#CONTRIBUIÇÃO SINDICAL#99#255.06#99#false#99#0110000000000
2119#99#1076#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#331.96#99#false#99#0110000000000
2119#99#1076#99#BANCO SANTANDER BRASIL S/A#99#525.76#99#false#99#0110000000000
2122#99#1079#99#CONTRIBUIÇÃO SINDICAL#99#2011.93#99#false#99#0110000000000
2122#99#1079#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#527.79#99#false#99#0110000000000
2122#99#1079#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#4183.68#99#false#99#0110000000000
2122#99#1079#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#2586.50#99#false#99#0110000000000
2122#99#1079#99#BANCO SANTANDER BRASIL S/A#99#3467.09#99#false#99#0110000000000
2122#99#1079#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#3100.37#99#false#99#0110000000000
2122#99#1079#99#BRASIL OURO CLUBE LTDA ME#99#70.25#99#false#99#0110000000000
2122#99#1079#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#982.73#99#false#99#0110000000000
2122#99#1079#99#I N S S#99#6560.26#99#false#99#0110000000000
2125#99#1082#99#I N S S#99#1189.43#99#false#99#0110000000000
2125#99#1082#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#512.48#99#false#99#0110000000000
2125#99#1082#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#703.72#99#false#99#0110000000000
2125#99#1082#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#29.47#99#false#99#0110000000000
2125#99#1082#99#BRASIL OURO CLUBE LTDA ME#99#66.00#99#false#99#0110000000000
2125#99#1082#99#CONTRIBUIÇÃO SINDICAL#99#102.05#99#false#99#0110000000000
2125#99#1082#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#175.93#99#false#99#0110000000000
2125#99#1082#99#BANCO SANTANDER BRASIL S/A#99#264.74#99#false#99#0110000000000
2125#99#1082#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#796.72#99#false#99#0110000000000
2127#99#1084#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#175.93#99#false#99#0110000000000
2127#99#1084#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#87.79#99#false#99#0110000000000
2127#99#1084#99#CONTRIBUIÇÃO SINDICAL#99#153.10#99#false#99#0110000000000
2127#99#1084#99#I N S S#99#1090.02#99#false#99#0110000000000
2127#99#1084#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#237.64#99#false#99#0110000000000
2127#99#1084#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#135.60#99#false#99#0110000000000
2127#99#1084#99#BANCO SANTANDER BRASIL S/A#99#283.00#99#false#99#0110000000000
2127#99#1084#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#645.35#99#false#99#0110000000000
2127#99#1084#99#BRASIL OURO CLUBE LTDA ME#99#28.98#99#false#99#0110000000000
2128#99#1085#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#384.96#99#false#99#0110000000000
2128#99#1085#99#BRASIL OURO CLUBE LTDA ME#99#48.19#99#false#99#0110000000000
2128#99#1085#99#PENSÃO ALIMENTICIA A RECEBER - FOLHA DE PAGAMENTO#99#681.93#99#false#99#0110000000000
2128#99#1085#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#884.06#99#false#99#0110000000000
2128#99#1085#99#I N S S#99#7217.77#99#false#99#0110000000000
2128#99#1085#99#BANCO SANTANDER BRASIL S/A#99#2939.03#99#false#99#0110000000000
2128#99#1085#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#5004.96#99#false#99#0110000000000
2128#99#1085#99#CONTRIBUIÇÃO SINDICAL#99#2464.46#99#false#99#0110000000000
2128#99#1085#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#801.55#99#false#99#0110000000000
2128#99#1085#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#3681.23#99#false#99#0110000000000
2128#99#1085#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#7806.21#99#false#99#0110000000000
2131#99#1088#99#PENSÃO ALIMENTICIA A RECEBER - FOLHA DE PAGAMENTO#99#332.63#99#false#99#0122000000025
2131#99#1088#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#408.02#99#false#99#0122000000025
2131#99#1088#99#BANCO SANTANDER BRASIL S/A#99#5273.25#99#false#99#0122000000025
2131#99#1088#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#8701.27#99#false#99#0122000000025
2131#99#1088#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#7644.73#99#false#99#0122000000025
2131#99#1088#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#1153.41#99#false#99#0122000000025
2131#99#1088#99#BRASIL OURO CLUBE LTDA ME#99#178.95#99#false#99#0122000000025
2131#99#1088#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#4019.50#99#false#99#0122000000025
2131#99#1088#99#CONTRIBUIÇÃO SINDICAL#99#4204.85#99#false#99#0122000000025
2131#99#1088#99#I N S S#99#11235.24#99#false#99#0122000000025
2131#99#1088#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#1466.40#99#false#99#0110000000000
2135#99#1092#99#BRASIL OURO CLUBE LTDA ME#99#25.00#99#false#99#0121000240000
2135#99#1092#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#1427.17#99#false#99#0121000240000
2135#99#1092#99#I N S S#99#1065.09#99#false#99#0121000240000
2135#99#1092#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#911.00#99#false#99#0121000240000
2135#99#1092#99#BANCO SANTANDER BRASIL S/A#99#827.48#99#false#99#0121000240000
2135#99#1092#99#CONTRIBUIÇÃO SINDICAL#99#412.96#99#false#99#0121000240000
2135#99#1092#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#351.86#99#false#99#0121000240000
2135#99#1092#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#1190.26#99#false#99#0121000240000
2138#99#1095#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#5440.45#99#false#99#0121000240000
2138#99#1095#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#9566.86#99#false#99#0121000240000
2138#99#1095#99#BRASIL OURO CLUBE LTDA ME#99#307.35#99#false#99#0121000240000
2138#99#1095#99#CONTRIBUIÇÃO SINDICAL#99#4594.76#99#false#99#0121000240000
2138#99#1095#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#9306.20#99#false#99#0121000240000
2138#99#1095#99#BANCO SANTANDER BRASIL S/A#99#8642.39#99#false#99#0121000240000
2138#99#1095#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#703.72#99#false#99#0121000240000
2138#99#1095#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#1186.78#99#false#99#0110000000000
2138#99#1095#99#I N S S#99#13774.91#99#false#99#0121000240000
2141#99#1098#99#I N S S#99#2419.80#99#false#99#0110000000000
2141#99#1098#99#CONTRIBUIÇÃO SINDICAL#99#609.59#99#false#99#0110000000000
2141#99#1098#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#547.52#99#false#99#0110000000000
2141#99#1098#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#1555.21#99#false#99#0110000000000
2141#99#1098#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#2170.35#99#false#99#0110000000000
2141#99#1098#99#BANCO SANTANDER BRASIL S/A#99#553.60#99#false#99#0110000000000
2141#99#1098#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#35.82#99#false#99#0110000000000
2141#99#1098#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#916.50#99#false#99#0110000000000
2143#99#1100#99#CONTRIBUIÇÃO SINDICAL#99#291.83#99#false#99#0110000000000
2143#99#1100#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#1153.41#99#false#99#0110000000000
2143#99#1100#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#169.10#99#false#99#0110000000000
2143#99#1100#99#I N S S#99#1660.75#99#false#99#0110000000000
2143#99#1100#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#524.22#99#false#99#0110000000000
2144#99#1101#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#10286.26#99#false#99#0110000000000
2144#99#1101#99#SUELI GERONIMO DA COSTA E OUTRA 0002361-12.2002.8.26.0360#99#278.08#99#false#99#0226100000030
2144#99#1101#99#PENSÃO ALIMENTICIA A RECEBER - FOLHA DE PAGAMENTO#99#399.20#99#false#99#0226100000030
2144#99#1101#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#175.93#99#false#99#0226100000030
2144#99#1101#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#1232.86#99#false#99#0226100000030
2144#99#1101#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#12688.09#99#false#99#0226100000030
2144#99#1101#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#4233.55#99#false#99#0226100000030
2144#99#1101#99#I N S S#99#27202.39#99#false#99#0226100000030
2144#99#1101#99#BANCO SANTANDER BRASIL S/A#99#12087.70#99#false#99#0226100000030
2144#99#1101#99#CONTRIBUIÇÃO SINDICAL#99#4486.38#99#false#99#0226100000030
2144#99#1101#99#BRASIL OURO CLUBE LTDA ME#99#492.00#99#false#99#0226100000030
2144#99#1101#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#9990.19#99#false#99#0226100000030
2146#99#1103#99#I N S S#99#13165.91#99#false#99#0226100000030
2146#99#1103#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#2044.50#99#false#99#0226100000030
2146#99#1103#99#CONTRIBUIÇÃO SINDICAL#99#1478.82#99#false#99#0226100000030
2146#99#1103#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#723.45#99#false#99#0226100000030
2146#99#1103#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#4477.17#99#false#99#0226100000030
2146#99#1103#99#BRASIL OURO CLUBE LTDA ME#99#222.25#99#false#99#0226100000030
2146#99#1103#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#7753.82#99#false#99#0226100000030
2146#99#1103#99#BANCO SANTANDER BRASIL S/A#99#3849.45#99#false#99#0226100000030
2146#99#1103#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#5741.65#99#false#99#0110000000000
2146#99#1103#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#816.02#99#false#99#0226100000030
2148#99#1105#99#CONTRIBUIÇÃO SINDICAL#99#652.69#99#false#99#0226100000030
2148#99#1105#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#728.65#99#false#99#0226100000030
2148#99#1105#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#2580.58#99#false#99#0226100000030
2148#99#1105#99#BRASIL OURO CLUBE LTDA ME#99#51.33#99#false#99#0226100000030
2148#99#1105#99#BANCO SANTANDER BRASIL S/A#99#3652.84#99#false#99#0226100000030
2148#99#1105#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#503.26#99#false#99#0226100000030
2148#99#1105#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#450.30#99#false#99#0110000000000
2148#99#1105#99#I N S S#99#3918.67#99#false#99#0226100000030
2149#99#1106#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#56.05#99#false#99#0110000000000
2149#99#1106#99#I N S S#99#351.12#99#false#99#0226100000030
2149#99#1106#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#10.00#99#false#99#0226100000030
2149#99#1106#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#175.93#99#false#99#0226100000030
2150#99#1107#99#I N S S#99#1841.70#99#false#99#0226200000033
2150#99#1107#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#67.77#99#false#99#0110000000000
2150#99#1107#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#175.93#99#false#99#0226200000033
2150#99#1107#99#CONTRIBUIÇÃO SINDICAL#99#275.80#99#false#99#0226200000033
2150#99#1107#99#BANCO SANTANDER BRASIL S/A#99#771.39#99#false#99#0226200000033
2150#99#1107#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#796.12#99#false#99#0226200000033
2150#99#1107#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#977.48#99#false#99#0226200000033
2150#99#1107#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#276.10#99#false#99#0226200000033
2150#99#1107#99#BRASIL OURO CLUBE LTDA ME#99#56.49#99#false#99#0226200000033
2151#99#1108#99#I N S S#99#2541.78#99#false#99#0226200000033
2151#99#1108#99#CONTRIBUIÇÃO SINDICAL#99#534.87#99#false#99#0226200000033
2151#99#1108#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#464.01#99#false#99#0110000000000
2151#99#1108#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#1681.20#99#false#99#0226200000033
2151#99#1108#99#BANCO SANTANDER BRASIL S/A#99#2532.64#99#false#99#0226200000033
2151#99#1108#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#2174.60#99#false#99#0226200000033
2151#99#1108#99#BRASIL OURO CLUBE LTDA ME#99#27.04#99#false#99#0226200000033
2151#99#1108#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#785.05#99#false#99#0226200000033
2152#99#1109#99#I N S S#99#1375.03#99#false#99#0110000000000
2152#99#1109#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#140.90#99#false#99#0110000000000
2152#99#1109#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#723.45#99#false#99#0110000000000
2152#99#1109#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#366.98#99#false#99#0110000000000
2152#99#1109#99#BANCO SANTANDER BRASIL S/A#99#763.32#99#false#99#0110000000000
2152#99#1109#99#CONTRIBUIÇÃO SINDICAL#99#78.22#99#false#99#0110000000000
2152#99#1109#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#497.96#99#false#99#0110000000000
2154#99#1111#99#I N S S#99#1510.78#99#false#99#0110000000000
2154#99#1111#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#201.18#99#false#99#0110000000000
2154#99#1111#99#BRASIL OURO CLUBE LTDA ME#99#20.62#99#false#99#0110000000000
2154#99#1111#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#672.00#99#false#99#0110000000000
2154#99#1111#99#CONTRIBUIÇÃO SINDICAL#99#225.66#99#false#99#0110000000000
2154#99#1111#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#651.93#99#false#99#0110000000000
2154#99#1111#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#547.52#99#false#99#0110000000000
2157#99#1114#99#BRASIL OURO CLUBE LTDA ME#99#50.00#99#false#99#0530000000015
2157#99#1114#99#BANCO SANTANDER BRASIL S/A#99#1368.03#99#false#99#0530000000015
2157#99#1114#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#449.69#99#false#99#0530000000015
2157#99#1114#99#PENSÃO ALIMENTICIA A RECEBER - FOLHA DE PAGAMENTO#99#883.12#99#false#99#0530000000015
2157#99#1114#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#3043.27#99#false#99#0530000000015
2157#99#1114#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#2542.62#99#false#99#0530000000015
2157#99#1114#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#607.91#99#false#99#0530000000015
2157#99#1114#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#798.95#99#false#99#0530000000015
2157#99#1114#99#CONTRIBUIÇÃO SINDICAL#99#653.97#99#false#99#0530000000015
2157#99#1114#99#I N S S#99#4491.48#99#false#99#0530000000015
2157#99#1114#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#907.11#99#false#99#0110000000000
2158#99#1115#99#I N S S#99#24792.50#99#false#99#0131000000035
2158#99#1115#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#4561.25#99#false#99#0110000000000
2158#99#1115#99#PENSÃO ALIMENTICIA A RECEBER - FOLHA DE PAGAMENTO#99#1813.16#99#false#99#0131000000035
2158#99#1115#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#1419.53#99#false#99#0131000000035
2158#99#1115#99#CONTRIBUIÇÃO SINDICAL#99#4786.64#99#false#99#0131000000035
2158#99#1115#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#11745.56#99#false#99#0131000000035
2158#99#1115#99#BRASIL OURO CLUBE LTDA ME#99#268.91#99#false#99#0131000000035
2158#99#1115#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#11691.94#99#false#99#0131000000035
2158#99#1115#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#1505.27#99#false#99#0131000000035
2158#99#1115#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#8036.85#99#false#99#0131000000035
2158#99#1115#99#BANCO SANTANDER BRASIL S/A#99#13737.11#99#false#99#0131000000035
2161#99#1118#99#I N S S#99#1246.74#99#false#99#0530000000016
2161#99#1118#99#CONTRIBUIÇÃO SINDICAL#99#192.85#99#false#99#0530000000016
2161#99#1118#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#30.00#99#false#99#0530000000016
2161#99#1118#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#527.79#99#false#99#0530000000016
2161#99#1118#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#161.31#99#false#99#0110000000000
2161#99#1118#99#BANCO SANTANDER BRASIL S/A#99#628.00#99#false#99#0530000000016
2163#99#1120#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#544.95#99#false#99#0110000000000
2163#99#1120#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#867.14#99#false#99#0530000000015
2163#99#1120#99#BANCO SANTANDER BRASIL S/A#99#1427.00#99#false#99#0530000000015
2163#99#1120#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#1231.51#99#false#99#0530000000015
2163#99#1120#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#324.70#99#false#99#0530000000015
2163#99#1120#99#CONTRIBUIÇÃO SINDICAL#99#451.49#99#false#99#0530000000015
2163#99#1120#99#I N S S#99#1881.44#99#false#99#0530000000015
2165#99#1122#99#BANCO SANTANDER BRASIL S/A#99#156.37#99#false#99#0530000000015
2165#99#1122#99#I N S S#99#1359.57#99#false#99#0530000000015
2165#99#1122#99#BANCO DO BRASIL S.A. EMPRESTIMO#99#235.18#99#false#99#0530000000015
2165#99#1122#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#1407.44#99#false#99#0530000000015
2165#99#1122#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#2928.37#99#false#99#0530000000015
2165#99#1122#99#CONTRIBUIÇÃO SINDICAL#99#942.25#99#false#99#0530000000015
2165#99#1122#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#63.50#99#false#99#0530000000015
2165#99#1122#99#BRASIL OURO CLUBE LTDA ME#99#62.90#99#false#99#0530000000015
2166#99#1123#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#97.83#99#false#99#0131000000035
2166#99#1123#99#BRASIL OURO CLUBE LTDA ME#99#27.86#99#false#99#0131000000035
2166#99#1123#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#524.24#99#false#99#0131000000035
2166#99#1123#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#119.90#99#false#99#0131000000035
2166#99#1123#99#I N S S#99#529.54#99#false#99#0131000000035
2167#99#1124#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#175.93#99#false#99#0530000000017
2167#99#1124#99#I N S S#99#993.76#99#false#99#0530000000017
2167#99#1124#99#BANCO SANTANDER BRASIL S/A#99#450.79#99#false#99#0530000000017
2167#99#1124#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#699.35#99#false#99#0530000000017
2167#99#1124#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#567.25#99#false#99#0530000000017
2167#99#1124#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#1196.90#99#false#99#0530000000017
2167#99#1124#99#CONTRIBUIÇÃO SINDICAL#99#157.02#99#false#99#0530000000017
2168#99#1125#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#2020.05#99#false#99#0110000000000
2168#99#1125#99#I N S S#99#7347.48#99#false#99#0151000000040
2168#99#1125#99#BRASIL OURO CLUBE LTDA ME#99#27.35#99#false#99#0151000000040
2168#99#1125#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#175.93#99#false#99#0151000000040
2168#99#1125#99#CONTRIBUIÇÃO SINDICAL#99#1409.39#99#false#99#0151000000040
2168#99#1125#99#ASSOC SERV PUBLICOS MUNICIPAIS#99#2242.45#99#false#99#0151000000040
2168#99#1125#99#FUNDAÇÃO WALDEMAR BARNSLEY PESSOA#99#3363.22#99#false#99#0151000000040
2168#99#1125#99#CAIXA ECONOMICA FEDERAL EMPRESTIMO#99#3834.53#99#false#99#0151000000040
2168#99#1125#99#BANCO SANTANDER BRASIL S/A#99#3895.95#99#false#99#0151000000040
2178#99#1208#99#Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal#99#483.69#99#false#99#0110000000000
2178#99#1208#99#I N S S#99#1498.71#99#false#99#0121000240000
2179#99#1211#99#I N S S#99#751.15#99#false#99#0110000000000
2418#99#891#99#I N S S - RETENÇÃO SOBRE PRESTAÇÃO DE SERVIÇOS#99#346.61#99#false#99#0220000540000
2418#99#891#99#Imposto sobre Serviços de Qualquer Natureza - Principal#99#630.20#99#false#99#0110000000000
2487#99#917#99#Imposto sobre Serviços de Qualquer Natureza - Principal#99#52.92#99#false#99#0110000000000
2488#99#917#99#Imposto sobre Serviços de Qualquer Natureza - Principal#99#78.24#99#false#99#0110000000000
